Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
bro	Spn	O	22.33	29.28	-2.38	26.900000000000002
thas	Eng	O	43.69	26.33	-2.38	41.309999999999995
me	Eng	O	41.15	43.0	-0.8	40.35
bruh	Eng	O/ORG	24.79	11.39	-0.8	23.99
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
forget	Eng	O/ORG	51.27	10.25	-0.8	50.470000000000006
how	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
say	Eng	O	43.93	22.05	-0.8	43.13
60	Num	O	N/A	N/A	N/A	N/A
n	Eng	O	15.91	8.48	-0.8	15.11
70	Num	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
