Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
same	Eng	O	49.13	34.36	-0.8	48.330000000000005
here	Eng	O	56.63	37.45	-0.8	55.830000000000005
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
both	Eng	O/ORG	43.29	14.68	-0.8	42.49
of	Eng	O	45.37	12.91	-0.8	44.57
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
parents	Eng	O	56.12	30.91	-0.8	55.32
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
American	Eng	O/ORG	44.45	42.67	-0.8	43.650000000000006
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
100	Num	O/ORG	N/A	N/A	N/A	N/A
%	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
