Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
all	Eng	O	47.74	25.64	-0.8	46.940000000000005
of	Eng	O	45.37	12.91	-0.8	44.57
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
cousins	Eng	O	42.33	14.65	-0.8	41.53
in	Eng	O	45.41	25.29	-0.8	44.61
USA	Spn	LOCATION/OTROS	18.74	33.63	-2.38	31.250000000000004
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
brother	Eng	O	58.65	27.99	-0.8	57.85
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
