Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
know	Eng	O	60.3	6.12	-0.8	59.5
your	Eng	O	56.33	24.2	-0.8	55.53
grandma	Eng	O	32.47	29.34	-0.8	31.669999999999998
is	Eng	O	44.66	21.08	-0.8	43.86
super	Eng	O	44.12	35.44	-0.8	43.32
proud	Eng	O	31.78	22.06	-0.8	30.98
of	Eng	O	45.37	12.91	-0.8	44.57
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
two	Eng	O	43.79	14.75	-0.8	42.99
!	Punct	O	N/A	N/A	N/A	N/A
May	Eng	O	41.11	24.07	-0.8	40.31
she	Eng	O	47.98	20.49	-0.8	47.18
rest	Eng	O	46.28	19.73	-0.8	45.480000000000004
in	Eng	O	45.41	25.29	-0.8	44.61
paradise	Spn	O	31.72	39.27	-2.38	36.89
🙏	Punct	O	N/A	N/A	N/A	N/A
🏽	Punct	O	N/A	N/A	N/A	N/A
🕊	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
