Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Proud	Eng	O/ORG	31.78	22.06	-0.8	30.98
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
you	Eng	O/ORG	56.67	25.36	-0.8	55.870000000000005
girl	Eng	O/ORG	32.89	8.72	-0.8	32.09
spansih	Eng	O/ORG	14.74	-2.72	-0.8	13.94
isn	Eng	O	40.07	9.27	-0.8	39.27
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
easy	Eng	O	36.56	17.63	-0.8	35.760000000000005
for	Eng	O	47.94	28.79	-0.8	47.14
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
lot	Eng	O	46.99	17.08	-0.8	46.190000000000005
of	Eng	O	45.37	12.91	-0.8	44.57
people	Eng	O	65.53	26.25	-0.8	64.73
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
fact	Eng	O/ORG	43.24	11.46	-0.8	42.440000000000005
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
trying	Eng	O	62.95	14.11	-0.8	62.150000000000006
shows	Eng	O	45.61	11.62	-0.8	44.81
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
much	Eng	O	50.21	32.0	-0.8	49.410000000000004
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
care	Eng	O	50.54	35.0	-0.8	49.74
🥰	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
