Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Hey	Eng	O	43.41	22.69	-0.8	42.61
bro	Spn	O	22.33	29.28	-2.38	26.900000000000002
you	Eng	O	56.67	25.36	-2.38	54.29
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
so	Eng	O	43.57	28.06	-0.8	42.77
funny	Eng	O/ORG	44.71	19.74	-0.8	43.910000000000004
keep	Eng	O/ORG	39.2	-2.65	-0.8	38.400000000000006
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
up	Eng	O/ORG	37.07	9.61	-0.8	36.27
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
