Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
have	Eng	O	60.11	28.54	-0.8	59.31
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
hair	Eng	O/ORG	37.97	21.93	-0.8	37.17
cut	Eng	O/ORG	37.2	13.61	-0.8	36.400000000000006
tomorrow	Eng	O/ORG	44.65	15.97	-0.8	43.85
and	Eng	O/ORG	58.08	26.56	-0.8	57.28
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
1	Num	O	N/A	N/A	N/A	N/A
inch	Eng	O	40.66	16.9	-0.8	39.86
of	Eng	O	45.37	12.91	-0.8	44.57
hair	Eng	O	37.97	21.93	-0.8	37.17
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
