Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
im	Eng	O	20.85	11.84	-0.8	20.05
on	Eng	O	43.01	23.0	-0.8	42.21
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
period	Eng	O	43.65	27.46	-0.8	42.85
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
he	Eng	O/ORG	44.49	34.18	-0.8	43.690000000000005
wants	Eng	O/ORG	52.44	7.87	-0.8	51.64
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
he	Eng	O/ORG	44.49	34.18	-0.8	43.690000000000005
wants	Eng	O/ORG	52.44	7.87	-0.8	51.64
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
😁	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
