Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
yourindianstepsis	Eng	O	34.9	8.38	-0.8	34.1
gon	Eng	O	32.91	18.95	-0.8	32.11
be	Eng	O	42.62	20.92	-0.8	41.82
us	Eng	O	36.11	21.64	-0.8	35.31
in	Eng	O	45.41	25.29	-0.8	44.61
grimmer	Eng	O	34.0	22.17	-0.8	33.2
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
