Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
But	Eng	O/ORG	51.93	13.76	-0.8	51.13
the	Eng	O	60.83	27.05	-0.8	60.03
✨	Punct	O	N/A	N/A	N/A	N/A
No	Spn	O	39.04	44.89	-2.38	42.51
sano	Spn	O	27.88	38.78	-1.01	37.77
✨	Punct	O	N/A	N/A	N/A	N/A
kids	Eng	O	46.98	8.94	-2.38	44.599999999999994
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
other	Eng	O	57.25	23.13	-0.8	56.45
level	Eng	O	38.35	26.18	-0.8	37.550000000000004
🤣	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
