Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Omg	Eng	O/ORG	6.52	0.04	-0.8	5.72
whatttt	Eng	O/ORG	30.06	-1.29	-0.8	29.259999999999998
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
look	Eng	O	43.99	14.72	-0.8	43.190000000000005
100	Num	O	N/A	N/A	N/A	N/A
%	Punct	O	N/A	N/A	N/A	N/A
colombian	Spn	O	30.63	32.34	-2.38	29.960000000000004
they	Eng	O/ORG	65.37	19.05	-2.38	62.99
would	Eng	O/ORG	61.19	3.84	-0.8	60.39
be	Eng	O/ORG	42.62	20.92	-0.8	41.82
surprised	Eng	O/ORG	59.67	15.48	-0.8	58.870000000000005
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
went	Eng	O/ORG	52.5	1.61	-0.8	51.7
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
colombia	Spn	O/ORG	27.03	34.46	-2.38	32.08
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
