Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
There	Eng	O/ORG	70.66	28.64	-0.8	69.86
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
lots	Eng	O/ORG	43.0	20.82	-0.8	42.2
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
ways	Eng	O/ORG	47.34	8.31	-0.8	46.540000000000006
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
all	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
same	Eng	O/ORG	49.13	34.36	-0.8	48.330000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
