Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
But	Eng	O/ORG	51.93	13.76	-0.8	51.13
yet	Eng	O/ORG	42.79	8.23	-0.8	41.99
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
be	Eng	O/ORG	42.62	20.92	-0.8	41.82
walking	Eng	O/ORG	63.36	4.87	-0.8	62.56
so	Eng	O/ORG	43.57	28.06	-0.8	42.77
damn	Eng	O/ORG	24.11	17.66	-0.8	23.31
slow	Eng	O/ORG	35.48	4.77	-0.8	34.68
🙄	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
