Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
One	Eng	O	49.51	25.47	-0.8	48.71
of	Eng	O	45.37	12.91	-0.8	44.57
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
teachers	Eng	O	58.12	19.71	-0.8	57.32
in	Eng	O	45.41	25.29	-0.8	44.61
college	Eng	O	56.38	28.78	-0.8	55.580000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
from	Eng	O	48.14	12.52	-0.8	47.34
Puerto	Spn	LOCATION/LUG	26.12	53.81	-2.38	51.43
Rico	Spn	LOCATION/LUG	25.51	37.1	-1.01	36.09
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
spoke	Eng	O	36.51	10.22	-0.8	35.71
very	Eng	O	48.4	29.89	-0.8	47.6
fast	Eng	O/ORG	42.35	15.68	-0.8	41.550000000000004
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
so	Eng	O/ORG	43.57	28.06	-0.8	42.77
fast	Eng	O/ORG	42.35	15.68	-0.8	41.550000000000004
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
sometimes	Eng	O/ORG	76.43	35.42	-0.8	75.63000000000001
he	Eng	O/ORG	44.49	34.18	-0.8	43.690000000000005
would	Eng	O/ORG	61.19	3.84	-0.8	60.39
switch	Eng	O/ORG	42.32	15.13	-0.8	41.52
into	Eng	O/ORG	51.19	37.94	-0.8	50.39
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
