Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O	47.74	25.64	-2.38	45.36
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
how	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
Japan	Eng	LOCATION/ORG	22.21	21.63	-0.8	21.41
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
