Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
be	Eng	O	42.62	20.92	-0.8	41.82
tryna	Eng	O	24.24	20.15	-0.8	23.439999999999998
grow	Eng	O	41.28	11.16	-0.8	40.480000000000004
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
hair	Eng	O	37.97	21.93	-0.8	37.17
out	Eng	O	48.81	12.75	-0.8	48.010000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
parents	Eng	O	56.12	30.91	-0.8	55.32
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
naw	Eng	O	17.93	7.21	-0.8	17.13
😒	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
