Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
estoy	Spn	O	19.2	54.11	-2.38	51.73
aquí	Spn	O	-1.09	47.65	-1.01	46.64
por	Spn	O	25.21	47.08	-1.01	46.07
qué	Spn	O	-0.63	47.68	-1.01	46.67
estoy	Spn	O	19.2	54.11	-1.01	53.1
recordando	Spn	O	37.13	57.83	-1.01	56.82
cuando	Spn	O	20.56	60.78	-1.01	59.77
estaban	Spn	O	26.84	57.85	-1.01	56.84
ojalá	Spn	O	-7.9	28.01	-1.01	27.0
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
no	Spn	O	39.04	44.89	-1.01	43.88
sea	Spn	O	29.61	40.09	-1.01	39.080000000000005
cierto	Spn	O	21.95	52.78	-1.01	51.77
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
terminaron	Spn	O	38.77	55.05	-1.01	54.04
díganme	Spn	O	10.04	40.44	-1.01	39.43
qué	Spn	O	-0.63	47.68	-1.01	46.67
no	Spn	O	39.04	44.89	-1.01	43.88
por	Spn	O	25.21	47.08	-1.01	46.07
.	Punct	O	N/A	N/A	N/A	N/A
fsvor	Spn	O	15.62	16.65	-1.01	15.639999999999999
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
