Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
2baked	Eng	O	15.77	3.08	-0.8	14.969999999999999
.	Punct	O	N/A	N/A	N/A	N/A
julianna	Spn	O	18.55	20.8	-2.38	18.42
dude	Spn	O	22.71	32.4	-1.01	31.389999999999997
type	Eng	O	43.55	10.86	-2.38	41.169999999999995
of	Eng	O	45.37	12.91	-0.8	44.57
shii	Eng	O	18.16	7.44	-0.8	17.36
:	Punct	O	N/A	N/A	N/A	N/A
(	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
