Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
nah	Eng	O/ORG	28.24	13.32	-0.8	27.439999999999998
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
Dom	Eng	PERSON/ORG	29.48	16.11	-0.8	28.68
Torreto	Spn	PERSON/ORG	24.58	36.96	-2.38	34.58
wouldn	Eng	O/ORG	61.72	-0.63	-2.38	59.339999999999996
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
let	Eng	O/ORG	41.33	17.8	-0.8	40.53
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
slide	Eng	O/ORG	32.1	18.63	-0.8	31.3
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
