Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
fluent	Eng	O/ORG	36.56	9.44	-0.8	35.760000000000005
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
this	Eng	O/ORG	59.86	22.07	-0.8	59.06
still	Eng	O/ORG	53.2	12.74	-0.8	52.400000000000006
gets	Eng	O/ORG	46.84	15.15	-0.8	46.040000000000006
me	Eng	O/ORG	41.15	43.0	-0.8	40.35
sometimes	Eng	O/ORG	76.43	35.42	-0.8	75.63000000000001
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
do	Eng	O	42.25	32.38	-0.8	41.45
accounting	Eng	O	63.46	9.84	-0.8	62.660000000000004
stuff	Eng	O	50.84	3.55	-0.8	50.040000000000006
for	Eng	O	47.94	28.79	-0.8	47.14
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
parents	Eng	O	56.12	30.91	-0.8	55.32
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
