Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Y	Spn	O	21.5	34.41	-2.38	32.029999999999994
después	Spn	O	13.53	56.95	-1.01	55.940000000000005
terminaron	Spn	O	38.77	55.05	-1.01	54.04
:	Punct	O	N/A	N/A	N/A	N/A
(	Punct	O	N/A	N/A	N/A	N/A
ya	Spn	O	14.29	38.05	-1.01	37.04
no	Spn	O	39.04	44.89	-1.01	43.88
creo	Spn	O	24.17	43.42	-1.01	42.410000000000004
en	Spn	O	25.45	42.54	-1.01	41.53
el	Spn	O	19.84	42.02	-1.01	41.010000000000005
amor	Spn	O	26.67	41.81	-1.01	40.800000000000004
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
