Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
✨	Punct	O	N/A	N/A	N/A	N/A
VOY	Spn	O	16.9	40.7	-2.38	38.32
COMER	Spn	O	42.25	47.36	-1.01	46.35
HELADO	Spn	O	28.4	44.53	-1.01	43.52
MI	Spn	O	18.08	38.03	-1.01	37.02
NOVIO	Spn	O	19.06	42.63	-1.01	41.620000000000005
Y	Spn	O	21.5	34.41	-1.01	33.4
MÍ	Spn	O	-2.72	33.82	-1.01	32.81
✨	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
