Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
What	Eng	O/PERS	61.03	9.63	-0.8	60.230000000000004
does	Eng	O	50.07	24.01	-0.8	49.27
fodongo	Spn	O	16.17	27.14	-2.38	24.76
mean	Eng	O	52.3	29.01	-2.38	49.919999999999995
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
been	Eng	O/OTROS	52.66	22.28	-0.8	51.86
trying	Eng	O	62.95	14.11	-0.8	62.150000000000006
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
figure	Eng	O	52.52	29.57	-0.8	51.720000000000006
that	Eng	O	68.72	14.42	-0.8	67.92
out	Eng	O	48.81	12.75	-0.8	48.010000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
whole	Eng	O	54.64	17.09	-0.8	53.84
life	Eng	O	43.73	20.47	-0.8	42.93
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
