Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
She	Eng	O/PERS	47.98	20.49	-0.8	47.18
said	Eng	O/PERS	47.81	17.28	-0.8	47.010000000000005
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
at	Eng	O	43.35	13.78	-2.38	40.97
the	Eng	O	60.83	27.05	-0.8	60.03
end	Eng	O	40.24	21.66	-0.8	39.440000000000005
🤣	Punct	O	N/A	N/A	N/A	N/A
🤣	Punct	O	N/A	N/A	N/A	N/A
🤣	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
