Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
“	Punct	O	N/A	N/A	N/A	N/A
Oh	Eng	O	42.22	16.44	-0.8	41.42
that	Eng	O	68.72	14.42	-0.8	67.92
one	Eng	O	49.51	25.47	-0.8	48.71
man	Eng	O	40.95	33.96	-0.8	40.150000000000006
astronaut	Eng	O	25.6	16.46	-0.8	24.8
”	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
@	Punct	O	N/A	N/A	N/A	N/A
illegal	Eng	O	37.21	22.35	-0.8	36.410000000000004
.	Punct	O	N/A	N/A	N/A	N/A
taco	Spn	O	26.6	32.25	-2.38	29.87
@	Punct	O	N/A	N/A	N/A	N/A
diigg	Eng	O	11.82	5.95	-2.38	9.440000000000001
.	Punct	O	N/A	N/A	N/A	N/A
ffs	Eng	O	13.6	6.61	-0.8	12.799999999999999
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
