Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
A	Eng	O	39.06	38.09	-0.8	38.260000000000005
while	Eng	O	54.2	21.73	-0.8	53.400000000000006
back	Eng	O	45.64	16.76	-0.8	44.84
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
dad	Eng	O	35.2	30.34	-0.8	34.400000000000006
sent	Eng	O	45.12	23.11	-0.8	44.32
me	Eng	O	41.15	43.0	-0.8	40.35
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
the	Eng	O	60.83	27.05	-0.8	60.03
carniceria	Spn	O	23.96	39.21	-2.38	36.83
to	Eng	O	48.13	29.93	-2.38	45.75
get	Eng	O	48.04	13.69	-0.8	47.24
godornices	Eng	O	24.4	24.33	-0.8	23.599999999999998
and	Eng	O	58.08	26.56	-0.8	57.28
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
had	Eng	O	48.39	23.13	-0.8	47.59
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
call	Eng	O/ORG	47.66	29.05	-0.8	46.86
him	Eng	O/ORG	39.42	13.41	-0.8	38.620000000000005
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
middle	Eng	O/ORG	47.54	22.63	-0.8	46.74
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
ordering	Eng	O/ORG	54.83	20.3	-0.8	54.03
bcuz	Spn	O/ORG	-1.29	4.99	-2.38	2.6100000000000003
I	Eng	O/ORG	42.31	11.38	-2.38	39.93
couldn	Eng	O/ORG	58.67	12.42	-0.8	57.870000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
remember	Eng	O/ORG	63.09	24.73	-0.8	62.290000000000006
how	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
