Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
isn	Eng	O/ORG	40.07	9.27	-0.8	39.27
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
our	Eng	O/ORG	44.71	13.25	-0.8	43.910000000000004
language	Eng	O/ORG	47.03	20.35	-0.8	46.230000000000004
though	Eng	O/ORG	64.91	8.23	-0.8	64.11
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
was	Eng	O/ORG	51.72	16.52	-0.8	50.92
forced	Eng	O/ORG	49.18	19.2	-0.8	48.38
on	Eng	O	43.01	23.0	-0.8	42.21
us	Eng	O	36.11	21.64	-0.8	35.31
🤷	Punct	O	N/A	N/A	N/A	N/A
🏽	Punct	O	N/A	N/A	N/A	N/A
‍	Punct	O	N/A	N/A	N/A	N/A
♂	Punct	O	N/A	N/A	N/A	N/A
️	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
