Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
sister	Eng	O/ORG	49.23	39.48	-0.8	48.43
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
mad	Eng	O/ORG	34.29	25.48	-0.8	33.49
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
talk	Eng	O/ORG	43.44	15.28	-0.8	42.64
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
Mexico	Spn	LOCATION/ORG	26.17	41.73	-2.38	39.349999999999994
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
