Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
For	Eng	O	47.94	28.79	-0.8	47.14
some	Eng	O/ORG	56.66	33.61	-0.8	55.86
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
us	Eng	O/ORG	36.11	21.64	-0.8	35.31
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
wasn	Eng	O/ORG	47.87	2.32	-0.8	47.07
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
choice	Eng	O	49.81	26.76	-0.8	49.010000000000005
.	Punct	O	N/A	N/A	N/A	N/A
We	Eng	O	46.45	7.69	-0.8	45.650000000000006
didn	Eng	O	48.99	16.56	-0.8	48.190000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
CHOOSE	Eng	O/ORG	45.37	25.22	-0.8	44.57
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
learn	Eng	O/ORG	42.31	12.41	-0.8	41.510000000000005
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
.	Punct	O	N/A	N/A	N/A	N/A
That	Eng	O/ORG	68.72	14.42	-0.8	67.92
wasn	Eng	O/ORG	47.87	2.32	-0.8	47.07
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
our	Eng	O/ORG	44.71	13.25	-0.8	43.910000000000004
fault	Eng	O/ORG	32.93	10.31	-0.8	32.13
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
