Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Some	Eng	O/ORG	56.66	33.61	-0.8	55.86
Mexicans	Eng	O/ORG	36.59	33.4	-0.8	35.790000000000006
do	Eng	O	42.25	32.38	-0.8	41.45
this	Eng	O	59.86	22.07	-0.8	59.06
so	Eng	O	43.57	28.06	-0.8	42.77
their	Eng	O	61.66	20.15	-0.8	60.86
kids	Eng	O/ORG	46.98	8.94	-0.8	46.18
don	Eng	O/ORG	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
go	Eng	O/ORG	39.77	24.21	-0.8	38.970000000000006
through	Eng	O/ORG	66.36	6.77	-0.8	65.56
racism	Eng	O/ORG	24.34	5.3	-0.8	23.54
.	Punct	O	N/A	N/A	N/A	N/A
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
parents	Eng	O	56.12	30.91	-0.8	55.32
didn	Eng	O	48.99	16.56	-0.8	48.190000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
care	Eng	O	50.54	35.0	-0.8	49.74
and	Eng	O	58.08	26.56	-0.8	57.28
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
first	Eng	O	52.19	16.64	-0.8	51.39
job	Eng	O/ORG	30.38	4.97	-0.8	29.58
out	Eng	O/ORG	48.81	12.75	-0.8	48.010000000000005
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
college	Eng	O/ORG	56.38	28.78	-0.8	55.580000000000005
paid	Eng	O/ORG	42.14	19.62	-0.8	41.34
75k	Eng	O/ORG	-2.73	-2.77	-0.8	-3.5300000000000002
cause	Eng	O/ORG	54.88	34.08	-0.8	54.080000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O	33.66	10.74	-0.8	32.86
bilingual	Eng	O	38.93	20.38	-0.8	38.13
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
