Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O/ORG	47.74	25.64	-2.38	45.36
do	Eng	O/ORG	42.25	32.38	-0.8	41.45
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
some	Eng	O/ORG	56.66	33.61	-0.8	55.86
people	Eng	O	65.53	26.25	-0.8	64.73
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
families	Eng	O	57.35	39.65	-0.8	56.550000000000004
come	Eng	O	51.52	43.99	-0.8	50.720000000000006
from	Eng	O	48.14	12.52	-0.8	47.34
Spain	Eng	LOCATION/PERS	32.83	13.25	-0.8	32.03
?	Punct	O	N/A	N/A	N/A	N/A
And	Eng	O	58.08	26.56	-0.8	57.28
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
😦	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
