Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
btw	Eng	O	5.62	-1.69	-0.8	4.82
congratulations	Eng	O	51.16	15.75	-0.8	50.36
on	Eng	O	43.01	23.0	-0.8	42.21
ya	Spn	O	14.29	38.05	-2.38	35.669999999999995
3	Num	O	N/A	N/A	N/A	N/A
minutes	Eng	O/OTROS	54.81	40.69	-2.38	52.43
.	Punct	O	N/A	N/A	N/A	N/A
anyways	Eng	O	57.94	11.01	-0.8	57.14
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
'	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
sorry	Eng	O/ORG	46.41	23.72	-0.8	45.61
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
people	Eng	O	65.53	26.25	-0.8	64.73
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
understand	Eng	O/ORG	71.53	17.59	-0.8	70.73
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
wrong	Eng	O/ORG	45.82	0.11	-0.8	45.02
.	Punct	O	N/A	N/A	N/A	N/A
🥺	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
it	Eng	O	50.11	11.76	-0.8	49.31
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
right	Eng	O/ORG	61.96	14.85	-0.8	61.160000000000004
.	Punct	O	N/A	N/A	N/A	N/A
&	Punct	O	N/A	N/A	N/A	N/A
yes	Eng	O	47.22	27.23	-0.8	46.42
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
understand	Eng	O	71.53	17.59	-0.8	70.73
ya	Spn	O	14.29	38.05	-2.38	35.669999999999995
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
