Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Did	Eng	O/ORG	44.21	19.81	-0.8	43.410000000000004
she	Eng	O/ORG	47.98	20.49	-0.8	47.18
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
she	Eng	O/ORG	47.98	20.49	-0.8	47.18
only	Eng	O	49.65	9.4	-0.8	48.85
had	Eng	O	48.39	23.13	-0.8	47.59
chorizo	Spn	O	17.94	32.93	-2.38	30.55
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
eggs	Eng	O	27.05	17.03	-0.8	26.25
?	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
