Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
We	Eng	O	46.45	7.69	-0.8	45.650000000000006
need	Eng	O	46.91	20.22	-0.8	46.11
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
do	Eng	O	42.25	32.38	-0.8	41.45
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
better	Eng	O/ORG	57.19	23.79	-0.8	56.39
job	Eng	O/ORG	30.38	4.97	-0.8	29.58
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
respecting	Eng	O/ORG	65.91	29.77	-0.8	65.11
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
others	Eng	O/ORG	56.12	16.69	-0.8	55.32
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
ourselves	Eng	O/ORG	61.25	17.59	-0.8	60.45
.	Punct	O	N/A	N/A	N/A	N/A
Don	Eng	PERSON/O	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
let	Eng	O	41.33	17.8	-0.8	40.53
someone	Eng	O	66.44	26.04	-0.8	65.64
say	Eng	O	43.93	22.05	-0.8	43.13
that	Eng	O	68.72	14.42	-0.8	67.92
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
be	Eng	O	42.62	20.92	-0.8	41.82
ok	Eng	O	20.48	9.02	-0.8	19.68
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
smh	Eng	O/ORG	12.54	4.96	-0.8	11.739999999999998
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
