Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Exactly	Eng	O	57.24	21.01	-0.8	56.440000000000005
…	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
this	Eng	O	59.86	22.07	-0.8	59.06
girl	Eng	O	32.89	8.72	-0.8	32.09
know	Eng	O	60.3	6.12	-0.8	59.5
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
been	Eng	O	52.66	22.28	-0.8	51.86
feeling	Eng	O	58.18	9.52	-0.8	57.38
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
whole	Eng	O	54.64	17.09	-0.8	53.84
life	Eng	O	43.73	20.47	-0.8	42.93
lol	Eng	O	19.76	18.87	-0.8	18.96
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
