Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
LMAOOOO	Spn	O	7.22	9.11	-2.38	6.7299999999999995
“	Punct	O	N/A	N/A	N/A	N/A
BUENAS	Spn	O	22.42	54.14	-1.01	53.13
NALGAS	Spn	O	20.64	37.42	-1.01	36.410000000000004
”	Punct	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
THEN	Eng	O/ORG	60.65	23.75	-0.8	59.85
SHE	Eng	O/ORG	47.98	20.49	-0.8	47.18
SAID	Eng	O/ORG	47.81	17.28	-0.8	47.010000000000005
“	Punct	O	N/A	N/A	N/A	N/A
Ay	Spn	O	17.39	29.56	-2.38	27.18
gracias	Spn	O	29.81	60.45	-1.01	59.440000000000005
”	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
