Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
He	Eng	O	44.49	34.18	-0.8	43.690000000000005
asked	Eng	O	45.15	16.34	-0.8	44.35
the	Eng	O	60.83	27.05	-0.8	60.03
suegro	Spn	O	15.46	41.76	-2.38	39.379999999999995
for	Eng	O	47.94	28.79	-2.38	45.559999999999995
money	Eng	O	53.0	28.15	-0.8	52.2
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
