Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Tell	Eng	O/PERS	49.1	23.35	-0.8	48.300000000000004
more	Eng	O	53.89	32.84	-0.8	53.09
stories	Eng	O	53.24	23.24	-0.8	52.440000000000005
where	Eng	O	64.55	18.09	-0.8	63.75
people	Eng	O	65.53	26.25	-0.8	64.73
didn	Eng	O	48.99	16.56	-0.8	48.190000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
your	Eng	O/ORG	56.33	24.2	-0.8	55.53
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
