Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
told	Eng	O	46.04	18.64	-0.8	45.24
“	Punct	O	N/A	N/A	N/A	N/A
se	Spn	O	30.91	42.67	-2.38	40.29
dice	Spn	O	31.36	46.48	-1.01	45.47
mande	Spn	O	32.26	46.83	-1.01	45.82
”	Punct	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
ve	Eng	O	41.64	33.49	-0.8	40.84
never	Eng	O	54.2	28.98	-0.8	53.400000000000006
responded	Eng	O	49.0	35.14	-0.8	48.2
“	Punct	O	N/A	N/A	N/A	N/A
Que	Spn	O	26.46	56.13	-2.38	53.75
”	Punct	O	N/A	N/A	N/A	N/A
to	Eng	O	48.13	29.93	-2.38	45.75
anybody	Eng	O	60.39	10.47	-0.8	59.59
ever	Eng	O	51.06	27.62	-0.8	50.260000000000005
again	Eng	O	50.85	25.65	-0.8	50.050000000000004
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
