Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
ayúdame	Spn	O	17.76	43.43	-2.38	41.05
porfa	Spn	O	13.72	26.9	-1.01	25.889999999999997
con	Spn	O	33.09	47.17	-1.01	46.160000000000004
una	Spn	O	21.97	46.98	-1.01	45.97
canción	Spn	O	17.1	52.11	-1.01	51.1
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
decirle	Spn	O	27.54	57.35	-1.01	56.34
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
mi	Spn	O	18.08	38.03	-1.01	37.02
mamá	Spn	O	3.07	40.23	-1.01	39.22
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
no	Spn	O	39.04	44.89	-1.01	43.88
quiero	Spn	O	22.68	65.96	-1.01	64.94999999999999
hacer	Spn	O	26.25	52.78	-1.01	51.77
el	Spn	O	19.84	42.02	-1.01	41.010000000000005
deber	Spn	O	28.94	47.85	-1.01	46.84
xd	Spn	O	0.1	-1.08	-1.01	-2.09
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
