Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
man	Eng	O	40.95	33.96	-0.8	40.150000000000006
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
speak	Eng	O	38.44	9.07	-0.8	37.64
spanish	Eng	O	39.06	8.16	-0.8	38.260000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
would	Eng	O	61.19	3.84	-0.8	60.39
never	Eng	O	54.2	28.98	-0.8	53.400000000000006
guess	Eng	O	55.63	17.83	-0.8	54.830000000000005
that	Eng	O	68.72	14.42	-0.8	67.92
💀	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
