Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
being	Eng	O	56.06	12.46	-0.8	55.260000000000005
dyslexic	Eng	O	6.96	-4.39	-0.8	6.16
doesn	Eng	O	51.86	9.83	-0.8	51.06
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
make	Eng	O	50.59	18.5	-0.8	49.790000000000006
me	Spn	O	41.15	43.0	-2.38	40.62
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
no	Spn	O	39.04	44.89	-1.01	43.88
sabo	Spn	O	16.37	33.68	-1.01	32.67
kid	Eng	O/ORG	38.19	9.68	-2.38	35.809999999999995
😔	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
