Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Sorry	Eng	O/ORG	46.41	23.72	-0.8	45.61
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
sorry	Eng	O/ORG	46.41	23.72	-0.8	45.61
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
hate	Eng	O/ORG	43.83	31.28	-0.8	43.03
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
family	Eng	O/ORG	54.07	30.22	-0.8	53.27
members	Eng	O/ORG	52.38	17.92	-0.8	51.580000000000005
make	Eng	O/ORG	50.59	18.5	-0.8	49.790000000000006
fun	Eng	O/ORG	36.4	23.58	-0.8	35.6
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
me	Eng	O/ORG	41.15	43.0	-0.8	40.35
for	Eng	O/ORG	47.94	28.79	-0.8	47.14
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
knowing	Eng	O/ORG	65.04	5.5	-0.8	64.24000000000001
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
try	Eng	O/ORG	43.92	17.78	-0.8	43.120000000000005
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
still	Eng	O/ORG	53.2	12.74	-0.8	52.400000000000006
make	Eng	O/ORG	50.59	18.5	-0.8	49.790000000000006
fun	Eng	O/ORG	36.4	23.58	-0.8	35.6
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
me	Eng	O/ORG	41.15	43.0	-0.8	40.35
like	Eng	O/ORG	57.49	21.32	-0.8	56.690000000000005
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
over	Eng	O/ORG	48.52	24.85	-0.8	47.720000000000006
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
