Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
want	Eng	O/ORG	52.19	4.37	-0.8	51.39
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
relationship	Eng	O	60.19	9.15	-0.8	59.39
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
girls	Eng	O	38.47	9.64	-0.8	37.67
parents	Eng	O	56.12	30.91	-0.8	55.32
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
this	Eng	O	59.86	22.07	-0.8	59.06
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
