Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
best	Eng	O	46.75	15.93	-0.8	45.95
friend	Eng	O	53.86	25.96	-0.8	53.06
is	Eng	O	44.66	21.08	-0.8	43.86
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
and	Eng	O/ORG	58.08	26.56	-2.38	55.699999999999996
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
black	Eng	O/ORG	40.54	13.24	-0.8	39.74
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
love	Eng	O/ORG	45.41	24.46	-0.8	44.61
y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O	47.74	25.64	-2.38	45.36
too	Eng	O	46.65	16.45	-0.8	45.85
much	Eng	O	50.21	32.0	-0.8	49.410000000000004
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
not	Eng	O	48.64	20.26	-0.8	47.84
defend	Eng	O	44.33	32.74	-0.8	43.53
y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O	47.74	25.64	-2.38	45.36
💜	Punct	O	N/A	N/A	N/A	N/A
💜	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
