Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Ima	Spn	PERSON/PERS	24.6	29.25	-2.38	26.87
say	Eng	O/PERS	43.93	22.05	-2.38	41.55
it	Eng	O	50.11	11.76	-0.8	49.31
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
sneaky	Eng	O	19.51	4.15	-0.8	18.71
link	Eng	O	37.34	14.81	-0.8	36.540000000000006
dude	Spn	O	22.71	32.4	-2.38	30.02
😂	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
jk	Eng	O	5.48	-0.22	-2.38	3.1000000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
