Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
understand	Eng	O/ORG	71.53	17.59	-0.8	70.73
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
is	Eng	O	44.66	21.08	-0.8	43.86
hard	Eng	O	46.48	24.73	-0.8	45.68
for	Eng	O	47.94	28.79	-0.8	47.14
me	Eng	O	41.15	43.0	-0.8	40.35
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
im	Eng	O/ORG	20.85	11.84	-0.8	20.05
learning	Eng	O/ORG	59.28	13.66	-0.8	58.480000000000004
😩	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
