Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
understand	Eng	O	71.53	17.59	-0.8	70.73
🗽	Punct	O	N/A	N/A	N/A	N/A
but	Eng	O	51.93	13.76	-0.8	51.13
🗽	Punct	O	N/A	N/A	N/A	N/A
did	Eng	O	44.21	19.81	-0.8	43.410000000000004
🗽	Punct	O	N/A	N/A	N/A	N/A
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
🗽	Punct	O	N/A	N/A	N/A	N/A
know	Eng	O	60.3	6.12	-0.8	59.5
🗽	Punct	O	N/A	N/A	N/A	N/A
liberty	Eng	O	38.91	25.03	-0.8	38.11
🗽	Punct	O	N/A	N/A	N/A	N/A
mutral	Eng	O	28.7	25.65	-0.8	27.9
🗽	Punct	O	N/A	N/A	N/A	N/A
customizes	Eng	O	31.24	19.79	-0.8	30.439999999999998
🗽	Punct	O	N/A	N/A	N/A	N/A
your	Eng	O	56.33	24.2	-0.8	55.53
🗽	Punct	O	N/A	N/A	N/A	N/A
car	Eng	O	41.34	34.51	-0.8	40.540000000000006
🗽	Punct	O	N/A	N/A	N/A	N/A
insurance	Eng	O	61.9	27.61	-0.8	61.1
🗽	Punct	O	N/A	N/A	N/A	N/A
so	Eng	O	43.57	28.06	-0.8	42.77
🗽	Punct	O	N/A	N/A	N/A	N/A
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
🗽	Punct	O	N/A	N/A	N/A	N/A
only	Eng	O	49.65	9.4	-0.8	48.85
🗽	Punct	O	N/A	N/A	N/A	N/A
pay	Eng	O	40.13	23.41	-0.8	39.330000000000005
🗽	Punct	O	N/A	N/A	N/A	N/A
for	Eng	O	47.94	28.79	-0.8	47.14
🗽	Punct	O	N/A	N/A	N/A	N/A
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
🗽	Punct	O	N/A	N/A	N/A	N/A
you	Eng	O/ORG	56.67	25.36	-0.8	55.870000000000005
🗽	Punct	O	N/A	N/A	N/A	N/A
need	Eng	O/ORG	46.91	20.22	-0.8	46.11
🗽	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
