Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
the	Eng	O	60.83	27.05	-0.8	60.03
boy	Eng	O	35.65	23.42	-0.8	34.85
is	Eng	O	44.66	21.08	-0.8	43.86
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
cosin	Spn	O	28.82	33.87	-2.38	31.49
bcs	Eng	O	12.8	7.11	-2.38	10.420000000000002
his	Eng	O	44.36	27.21	-0.8	43.56
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
asked	Eng	O	45.15	16.34	-0.8	44.35
him	Eng	O	39.42	13.41	-0.8	38.620000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
order	Eng	O	45.72	36.72	-0.8	44.92
pizza	Eng	O	27.6	23.77	-0.8	26.8
and	Eng	O	58.08	26.56	-0.8	57.28
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
said	Eng	O	47.81	17.28	-0.8	47.010000000000005
No	Spn	O	39.04	44.89	-2.38	42.51
SaBo	Spn	O/OTROS	16.37	33.68	-1.01	32.67
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
