Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Dawg	Eng	O/ORG	11.55	5.31	-0.8	10.75
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
spoke	Eng	O/ORG	36.51	10.22	-0.8	35.71
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
up	Eng	O/ORG	37.07	9.61	-0.8	36.27
until	Eng	O/ORG	41.68	25.6	-0.8	40.88
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
got	Eng	O/ORG	48.21	15.31	-0.8	47.410000000000004
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
pre	Eng	O/ORG	35.77	35.68	-0.8	34.970000000000006
k	Eng	O/ORG	11.6	0.82	-0.8	10.799999999999999
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
legit	Eng	O/ORG	30.86	12.8	-0.8	30.06
picked	Eng	O/ORG	47.43	17.3	-0.8	46.63
up	Eng	O/ORG	37.07	9.61	-0.8	36.27
English	Eng	O/ORG	35.81	18.35	-0.8	35.010000000000005
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
about	Eng	O/ORG	62.63	15.69	-0.8	61.830000000000005
3	Num	O/ORG	N/A	N/A	N/A	N/A
weeks	Eng	O/ORG	48.3	3.82	-0.8	47.5
lmao	Spn	O/ORG	6.5	12.41	-2.38	10.030000000000001
it	Eng	O/ORG	50.11	11.76	-2.38	47.73
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
insane	Eng	O	35.37	20.41	-0.8	34.57
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
fast	Eng	O	42.35	15.68	-0.8	41.550000000000004
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
learn	Eng	O	42.31	12.41	-0.8	41.510000000000005
as	Eng	O	41.38	30.98	-0.8	40.580000000000005
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
little	Eng	O	62.57	24.78	-0.8	61.77
kid	Eng	O	38.19	9.68	-0.8	37.39
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
