Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Fr	Eng	O	14.6	11.08	-0.8	13.799999999999999
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
will	Eng	O	48.96	7.58	-0.8	48.160000000000004
only	Eng	O	49.65	9.4	-0.8	48.85
love	Eng	O	45.41	24.46	-0.8	44.61
your	Eng	O	56.33	24.2	-0.8	55.53
haircut	Eng	O/ORG	32.57	6.97	-0.8	31.77
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
you	Eng	O/ORG	56.67	25.36	-0.8	55.870000000000005
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
the	Eng	O	60.83	27.05	-0.8	60.03
John	Eng	PERSON/PERS	18.24	15.27	-0.8	17.439999999999998
cena	Spn	O	22.32	40.6	-2.38	38.22
haircut	Eng	O	32.57	6.97	-2.38	30.19
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
