Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
she	Eng	O	47.98	20.49	-0.8	47.18
looks	Eng	O	46.97	17.82	-0.8	46.17
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
she	Eng	O	47.98	20.49	-0.8	47.18
was	Eng	O	51.72	16.52	-0.8	50.92
born	Eng	O/ORG	34.63	15.47	-0.8	33.830000000000005
from	Eng	O/ORG	48.14	12.52	-0.8	47.34
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
mainland	Eng	O/ORG	49.51	14.25	-0.8	48.71
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
can	Eng	O/ORG	46.96	33.02	-0.8	46.160000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
spanish	Eng	O	39.06	8.16	-0.8	38.260000000000005
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
