Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
This	Eng	O	59.86	22.07	-0.8	59.06
is	Eng	O	44.66	21.08	-0.8	43.86
called	Eng	O	54.46	32.36	-0.8	53.660000000000004
translanguaging	Eng	O	52.65	12.2	-0.8	51.85
-	Punct	O	N/A	N/A	N/A	N/A
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
people	Eng	O	65.53	26.25	-0.8	64.73
use	Eng	O	45.34	29.16	-0.8	44.540000000000006
all	Eng	O	47.74	25.64	-0.8	46.940000000000005
of	Eng	O	45.37	12.91	-0.8	44.57
their	Eng	O	61.66	20.15	-0.8	60.86
language	Eng	O	47.03	20.35	-0.8	46.230000000000004
repertoire	Eng	O	26.07	27.24	-0.8	25.27
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
make	Eng	O	50.59	18.5	-0.8	49.790000000000006
sense	Eng	O	47.33	40.99	-0.8	46.53
of	Eng	O	45.37	12.91	-0.8	44.57
their	Eng	O	61.66	20.15	-0.8	60.86
world	Eng	O	49.76	0.29	-0.8	48.96
.	Punct	O	N/A	N/A	N/A	N/A
It	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
amazing	Eng	O/ORG	52.82	14.41	-0.8	52.02
she	Eng	O/ORG	47.98	20.49	-0.8	47.18
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
using	Eng	O	50.05	15.72	-0.8	49.25
that	Eng	O	68.72	14.42	-0.8	67.92
!	Punct	O	N/A	N/A	N/A	N/A
:	Punct	O	N/A	N/A	N/A	N/A
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
