Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
learned	Eng	O/ORG	53.05	14.4	-0.8	52.25
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
song	Eng	O/ORG	42.41	20.88	-0.8	41.61
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
because	Eng	O/ORG	75.01	22.56	-0.8	74.21000000000001
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
neighbors	Eng	O/ORG	53.3	6.32	-0.8	52.5
play	Eng	O/ORG	43.88	30.52	-0.8	43.080000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
have	Eng	O	60.11	28.54	-0.8	59.31
parties	Eng	O	52.52	40.81	-0.8	51.720000000000006
every	Eng	O	55.22	18.06	-0.8	54.42
few	Eng	O	36.95	7.58	-0.8	36.150000000000006
weeks	Eng	O	48.3	3.82	-0.8	47.5
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
