Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Tepic	Eng	O/LUG	19.97	9.15	-0.8	19.169999999999998
gang	Eng	O	32.32	17.23	-0.8	31.52
where	Eng	O	64.55	18.09	-0.8	63.75
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
at	Eng	O	43.35	13.78	-0.8	42.550000000000004
?	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
💪	Punct	O	N/A	N/A	N/A	N/A
🏼	Punct	O	N/A	N/A	N/A	N/A
🙌	Punct	O	N/A	N/A	N/A	N/A
🏼	Punct	O	N/A	N/A	N/A	N/A
😎	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
