Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Si	Spn	O	14.77	35.22	-2.38	32.839999999999996
ustedes	Spn	O	27.74	66.66	-1.01	65.64999999999999
dos	Spn	O	23.68	44.24	-1.01	43.230000000000004
rompen	Spn	O	25.92	34.38	-1.01	33.370000000000005
dejo	Spn	O	12.84	39.74	-1.01	38.730000000000004
de	Spn	O	26.21	47.06	-1.01	46.050000000000004
creer	Spn	O	34.78	42.58	-1.01	41.57
en	Spn	O	25.45	42.54	-1.01	41.53
el	Spn	O	19.84	42.02	-1.01	41.010000000000005
amor	Spn	O	26.67	41.81	-1.01	40.800000000000004
🥺	Punct	O	N/A	N/A	N/A	N/A
🥺	Punct	O	N/A	N/A	N/A	N/A
❤	Punct	O	N/A	N/A	N/A	N/A
️	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
