Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Genuine	Eng	O/PERS	38.95	28.2	-0.8	38.150000000000006
question	Eng	O	56.05	43.87	-0.8	55.25
is	Eng	O	44.66	21.08	-0.8	43.86
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
Hispanic	Eng	O/ORG	29.67	9.01	-0.8	28.87
or	Eng	O	41.56	23.53	-0.8	40.760000000000005
Latinos	Spn	O/ORG	23.27	42.82	-2.38	40.44
as	Eng	O/ORG	41.38	30.98	-2.38	39.0
well	Eng	O/ORG	57.6	13.82	-0.8	56.800000000000004
cause	Eng	O/ORG	54.88	34.08	-0.8	54.080000000000005
they	Eng	O/ORG	65.37	19.05	-0.8	64.57000000000001
aren	Eng	O/ORG	46.78	33.74	-0.8	45.980000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
same	Eng	O/ORG	49.13	34.36	-0.8	48.330000000000005
thing	Eng	O/ORG	69.37	13.97	-0.8	68.57000000000001
-	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
