Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Where	Eng	O	64.55	18.09	-0.8	63.75
is	Eng	O	44.66	21.08	-0.8	43.86
that	Eng	O	68.72	14.42	-0.8	67.92
store	Eng	O	50.57	23.05	-0.8	49.77
asking	Eng	O	50.7	13.15	-0.8	49.900000000000006
for	Eng	O	47.94	28.79	-0.8	47.14
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
friend	Eng	O	53.86	25.96	-0.8	53.06
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
