Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Mom	Eng	O/ORG	34.1	16.88	-0.8	33.300000000000004
chill	Eng	O/ORG	44.4	27.2	-0.8	43.6
🤚	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
Speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
two	Eng	O	43.79	14.75	-0.8	42.99
languages	Eng	O	48.25	24.25	-0.8	47.45
imperfectly	Eng	O	48.62	25.93	-0.8	47.82
should	Eng	O	60.82	10.2	-0.8	60.02
be	Eng	O	42.62	20.92	-0.8	41.82
praised	Eng	O	43.68	18.77	-0.8	42.88
and	Eng	O	58.08	26.56	-0.8	57.28
encouraged	Eng	O	48.79	21.6	-0.8	47.99
.	Punct	O	N/A	N/A	N/A	N/A
So	Eng	O	43.57	28.06	-0.8	42.77
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
perfect	Eng	O/ORG	46.41	28.55	-0.8	45.61
?	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
