Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
remember	Eng	O	63.09	24.73	-0.8	62.290000000000006
the	Eng	O	60.83	27.05	-0.8	60.03
first	Eng	O	52.19	16.64	-0.8	51.39
video	Eng	O	31.71	26.45	-0.8	30.91
of	Eng	O	45.37	12.91	-0.8	44.57
this	Eng	O	59.86	22.07	-0.8	59.06
one	Eng	O	49.51	25.47	-0.8	48.71
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
