Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
hope	Eng	O	41.26	22.21	-0.8	40.46
theres	Eng	O	56.11	34.08	-0.8	55.31
no	Spn	O	39.04	44.89	-2.38	42.51
more	Eng	O	53.89	32.84	-2.38	51.51
pan	Spn	O	31.89	34.97	-2.38	32.589999999999996
dulce	Spn	O	18.55	35.68	-1.01	34.67
when	Eng	O	56.49	15.56	-2.38	54.11
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
go	Eng	O	39.77	24.21	-0.8	38.970000000000006
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
the	Eng	O	60.83	27.05	-0.8	60.03
panadería	Spn	O	5.17	44.38	-2.38	42.0
💕	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
