Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
bro	Spn	O	22.33	29.28	-2.38	26.900000000000002
my	Eng	O	41.2	20.91	-2.38	38.82
brother	Eng	O	58.65	27.99	-0.8	57.85
said	Eng	O/ORG	47.81	17.28	-0.8	47.010000000000005
soap	Eng	O/ORG	29.16	5.58	-0.8	28.36
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
Sopa	Spn	O/ORG	16.99	33.75	-2.38	31.37
when	Eng	O	56.49	15.56	-2.38	54.11
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
washing	Eng	O	57.66	7.89	-0.8	56.86
the	Eng	O	60.83	27.05	-0.8	60.03
dishes	Eng	O	42.4	30.2	-0.8	41.6
wow	Eng	O	40.65	-0.53	-0.8	39.85
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
