Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
No	Spn	O	39.04	44.89	-2.38	42.51
les	Spn	O	34.52	42.49	-1.01	41.480000000000004
pasa	Spn	O	20.38	47.74	-1.01	46.730000000000004
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
✨	Punct	O	N/A	N/A	N/A	N/A
NO	Spn	O	39.04	44.89	-1.01	43.88
GRACIAS	Spn	O	29.81	60.45	-1.01	59.440000000000005
BYE	Eng	O/ORG	41.31	19.03	-2.38	38.93
✨	Punct	O	N/A	N/A	N/A	N/A
Pq	Eng	O	0.28	-1.42	-0.8	-0.52
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
mi	Spn	O	18.08	38.03	-2.38	35.65
si	Spn	O	14.77	35.22	-1.01	34.21
me	Spn	O	41.15	43.0	-1.01	41.99
pasa	Spn	O	20.38	47.74	-1.01	46.730000000000004
jaja	Spn	O	9.66	19.2	-1.01	18.189999999999998
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
