Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
yall	Eng	O	27.4	17.32	-0.8	26.599999999999998
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
have	Eng	O	60.11	28.54	-0.8	59.31
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
believe	Eng	O	58.47	20.9	-0.8	57.67
me	Eng	O	41.15	43.0	-0.8	40.35
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
actually	Eng	O/ORG	70.55	26.25	-0.8	69.75
mostly	Eng	O/ORG	52.91	19.22	-0.8	52.11
hispanic	Eng	O/ORG	29.67	9.01	-0.8	28.87
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
pops	Eng	O	29.25	18.51	-0.8	28.45
is	Eng	O	44.66	21.08	-0.8	43.86
white	Eng	O	48.39	21.6	-0.8	47.59
so	Eng	O	43.57	28.06	-0.8	42.77
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
look	Eng	O	43.99	14.72	-0.8	43.190000000000005
white	Eng	O	48.39	21.6	-0.8	47.59
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
rlly	Eng	O/ORG	22.88	10.85	-0.8	22.08
i	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
more	Eng	O/ORG	53.89	32.84	-0.8	53.09
hispanic	Eng	O/ORG	29.67	9.01	-0.8	28.87
😍	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
